;Open;High;Low;Close;Date;Values
2023-01-12 22:12:45;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:12:47;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:12:48;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:12:50;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:12:51;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:12:52;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:12:57;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:12:58;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:12:59;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:04;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:05;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:06;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:08;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:11;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:14;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:30;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:13:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:13:46;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:14:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:14:02;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:14:03;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:14:10;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:14:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:14:18;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:14:53;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:14:56;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:15:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:15:02;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:15:03;7812,3;7812,8;7812,3;7812,8;;
2023-01-12 22:15:08;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:15:41;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:00;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:01;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:02;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:24;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:16:26;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:45;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:49;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:51;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:52;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:56;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:16:58;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:17:07;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:17:16;7813,8;7813,8;7813,3;7813,3;;
2023-01-12 22:17:24;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:18:01;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:18:07;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:18:12;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:18:20;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:18:21;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:19:27;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:19:36;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:20:52;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:21:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:22:33;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:22:49;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:22:50;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:24:35;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:24:45;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:25:01;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:25:04;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:25:10;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:27:22;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:27:29;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:27:58;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:27:59;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:28:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:28:28;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:28:31;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:28:34;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:28:35;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:29:08;7813,8;7813,8;7813,3;7813,3;;
2023-01-12 22:29:14;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:29:32;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:29:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:29:55;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:29:56;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:30:01;7812,7;7812,8;7812,7;7812,8;;
2023-01-12 22:30:04;7812,7;7812,7;7812,3;7812,3;;
2023-01-12 22:30:31;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:30:37;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:31:04;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:31:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:31:46;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:31:54;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:01;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:02;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:04;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:17;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:19;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:32:37;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:32:41;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:34:09;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:34:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:35:07;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:35:12;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:35:15;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:35:17;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:35:22;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:35:23;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:35:48;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:36:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:37:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:37:11;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:37:19;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:37:23;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:37:27;7812,8;7813,3;7812,8;7813,3;;
2023-01-12 22:37:30;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:37:39;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:37:43;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:37:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:37:46;7812,8;7813,3;7812,8;7813,3;;
2023-01-12 22:37:49;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:37:51;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:37:52;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:38:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:38:02;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:38:04;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:38:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:38:18;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:40:18;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:20;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:23;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:26;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:27;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:30;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:40:33;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:40:45;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:41:06;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:41:16;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:41:17;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:41:18;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:41:21;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:41:26;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:41:29;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:41:32;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:41:55;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:42:01;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:42:02;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:24;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:25;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:36;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:51;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:54;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:43:57;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:44:00;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:44:01;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:44:09;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:45:47;7812,3;7812,3;7811,8;7811,8;;
2023-01-12 22:45:55;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:46:09;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:46:52;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:47:06;7812,3;7812,3;7811,8;7811,8;;
2023-01-12 22:47:07;7811,8;7811,8;7811,8;7811,8;;
2023-01-12 22:47:14;7811,8;7811,8;7811,8;7811,8;;
2023-01-12 22:47:27;7812,3;7812,6;7812,3;7812,6;;
2023-01-12 22:47:29;7812,8;7812,8;7812,6;7812,6;;
2023-01-12 22:47:35;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:47:59;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:05;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:06;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:11;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:12;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:18;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:19;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:22;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:24;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:26;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:33;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:35;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:48:37;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:16;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:34;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:39;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:40;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:43;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:48;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:55;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:49:59;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:00;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:03;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:04;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:09;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:14;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:18;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:20;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:21;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:22;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:42;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:50:45;7812,8;7813,3;7812,8;7813,3;;
2023-01-12 22:50:49;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:51:02;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:51:03;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:51:13;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:51:14;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:51:31;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:51:33;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:52:58;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:53:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:53:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:03;7812,8;7812,8;7812,3;7812,3;;
2023-01-12 22:54:09;7812,3;7812,8;7812,3;7812,8;;
2023-01-12 22:54:12;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:14;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:15;7812,3;7812,8;7812,3;7812,3;;
2023-01-12 22:54:16;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:37;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:54:38;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:40;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:54:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:54:47;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 22:55:03;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:55:04;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:55:41;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:55:42;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:55:51;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:56:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:56:19;7812,8;7813,8;7812,8;7813,8;;
2023-01-12 22:56:20;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:56:23;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:56:25;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:56:28;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:56:43;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:56:54;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:56:56;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:57:00;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:57:07;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:57:08;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 22:57:12;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:57:14;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 22:57:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 22:57:16;7813,8;7813,8;7813,3;7813,3;;
2023-01-12 22:57:35;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 22:57:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:03;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:04;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:08;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:15;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:22;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:28;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:30;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:48;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:49;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:58:51;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:17;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:20;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:21;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:22;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:23;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 22:59:45;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:00:00;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:00:07;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:00:14;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:00:15;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:00:20;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:00:23;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:00:24;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:00:38;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:00:46;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:00:47;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:00:49;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:00:55;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:01:08;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 23:01:26;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:01:30;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:01:31;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:01:41;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:02:20;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:02:26;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:02:30;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 23:02:32;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:02:35;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:02:38;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:02:39;7813,3;7813,3;7812,8;7812,8;;
2023-01-12 23:02:41;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:02:45;7812,3;7812,3;7812,3;7812,3;;
2023-01-12 23:02:54;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:02:55;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:02:57;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:02:58;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:03:04;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:03:06;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:03:40;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:04:02;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:04:03;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:04:16;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:04:18;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:05:00;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:05:09;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:05:20;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:05:22;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:05:36;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:05:37;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:05:39;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:05:45;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:06:14;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:06:21;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:06:23;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:06:28;7814,7;7814,7;7814,7;7814,7;;
2023-01-12 23:06:31;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:06:37;7814,3;7814,8;7814,3;7814,8;;
2023-01-12 23:06:40;7814,3;7814,8;7814,3;7814,3;;
2023-01-12 23:06:49;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:06:54;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:07:05;7814,3;7814,3;7813,8;7813,8;;
2023-01-12 23:07:07;7813,8;7813,8;7813,3;7813,3;;
2023-01-12 23:07:28;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:07:33;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:07:36;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:07:39;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:07:41;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:07:42;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:07:43;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:07:45;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:08:03;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:06;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:08:08;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:09;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:08:18;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:21;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:08:36;7813,8;7814,3;7813,8;7814,3;;
2023-01-12 23:08:37;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:45;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:54;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:56;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:08:58;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:09:16;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:09:20;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:09:23;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:09:45;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:09:56;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:09:57;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:10:13;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:10:14;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:10:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:10:42;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:10:43;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:10:47;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:11:44;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:11:45;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:12:34;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:13:00;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:13:32;7813,2;7813,8;7813,2;7813,8;;
2023-01-12 23:13:33;7813,5;7813,5;7813,5;7813,5;;
2023-01-12 23:13:34;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:13:38;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:13:51;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:13:56;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:13:57;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:14:00;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:14:12;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:14:13;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:14:15;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:14:16;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:14:32;7813,8;7813,8;7813,3;7813,3;;
2023-01-12 23:14:37;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:14:39;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:14:42;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:14:47;7812,8;7812,8;7812,8;7812,8;;
2023-01-12 23:14:48;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:15:36;7813,3;7813,8;7813,3;7813,8;;
2023-01-12 23:15:37;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:15:38;7813,3;7813,3;7813,3;7813,3;;
2023-01-12 23:15:52;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:16:29;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:16:32;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:16:33;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:17:18;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:17:25;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:18:03;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:19:28;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:20:01;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:20:09;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:20:10;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:20:12;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:20:15;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:20:57;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:20:59;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:21:00;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:21;7814,8;7814,8;7814,8;7814,8;;
2023-01-12 23:21:25;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:30;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:34;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:21:37;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:45;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:47;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:21:58;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:01;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:14;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:15;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:24;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:28;7813,8;7813,8;7813,8;7813,8;;
2023-01-12 23:22:29;7814,3;7814,3;7814,3;7814,3;;
2023-01-12 23:22:30;7814,3;7814,3;7814,3;7814,3;;
